"day"	"interval"	"steps"
14	1020	NA
14	1025	NA
14	1030	NA
14	1035	NA
14	1040	NA
14	1045	NA
14	1050	NA
14	1055	NA
14	1100	NA
14	1105	NA
14	1110	NA
14	1115	NA
14	1120	NA
14	1125	NA
14	1130	NA
14	1135	NA
14	1140	NA
14	1145	NA
14	1150	NA
14	1155	NA
14	1200	NA
14	1205	NA
14	1210	NA
14	1215	NA
14	1220	NA
14	1225	NA
14	1230	NA
14	1235	NA
14	1240	NA
14	1245	NA
14	1250	NA
14	1255	NA
14	1300	NA
14	1305	NA
14	1310	NA
14	1315	NA
14	1320	NA
14	1325	NA
14	1330	NA
14	1335	NA
14	1340	NA
14	1345	NA
14	1350	NA
14	1355	NA
14	1400	NA
14	1405	NA
14	1410	NA
14	1415	NA
14	1420	NA
14	1425	NA
14	1430	NA
14	1435	NA
14	1440	NA
14	1445	NA
14	1450	NA
14	1455	NA
14	1500	NA
14	1505	NA
14	1510	NA
14	1515	NA
14	1520	NA
14	1525	NA
14	1530	NA
14	1535	NA
14	1540	NA
14	1545	NA
14	1550	NA
14	1555	NA
14	1600	NA
14	1605	NA
14	1610	NA
14	1615	NA
14	1620	NA
14	1625	NA
14	1630	NA
14	1635	NA
14	1640	NA
14	1645	NA
14	1650	NA
14	1655	NA
14	1700	NA
14	1705	NA
14	1710	NA
14	1715	NA
14	1720	NA
14	1725	NA
14	1730	NA
14	1735	NA
14	1740	NA
14	1745	NA
14	1750	NA
14	1755	NA
14	1800	NA
14	1805	NA
14	1810	NA
14	1815	NA
14	1820	NA
14	1825	NA
14	1830	NA
14	1835	NA
14	1840	NA
14	1845	NA
14	1850	NA
14	1855	NA
14	1900	NA
14	1905	NA
14	1910	NA
14	1915	NA
14	1920	NA
14	1925	NA
14	1930	NA
14	1935	NA
14	1940	NA
14	1945	NA
14	1950	NA
14	1955	NA
14	2000	NA
14	2005	NA
14	2010	NA
14	2015	NA
14	2020	NA
14	2025	NA
14	2030	NA
14	2035	NA
14	2040	NA
14	2045	NA
14	2050	NA
14	2055	NA
14	2100	NA
14	2105	NA
14	2110	NA
14	2115	NA
14	2120	NA
14	2125	NA
14	2130	NA
14	2135	NA
14	2140	NA
14	2145	NA
14	2150	NA
14	2155	NA
14	2200	NA
14	2205	NA
14	2210	NA
14	2215	NA
14	2220	NA
14	2225	NA
14	2230	NA
14	2235	NA
14	2240	NA
14	2245	NA
14	2250	NA
14	2255	NA
14	2300	NA
14	2305	NA
14	2310	NA
14	2315	NA
14	2320	NA
14	2325	NA
14	2330	NA
14	2335	NA
14	2340	NA
14	2345	NA
14	2350	NA
14	2355	NA
15	0	0
15	5	0
15	10	0
15	15	0
15	20	0
15	25	17.5
15	30	0
15	35	0
15	40	0
15	45	0
15	50	0
15	55	0
15	100	0
15	105	0
15	110	0
15	115	0
15	120	0
15	125	0
15	130	0
15	135	0
15	140	0
15	145	0
15	150	0
15	155	0
15	200	0
15	205	0
15	210	0
15	215	0
15	220	0
15	225	0
15	230	0
15	235	0
15	240	0
15	245	0
15	250	0
15	255	0
15	300	0
15	305	0
15	310	0
15	315	0
15	320	0
15	325	16.5
15	330	4
15	335	0
15	340	8
15	345	0
15	350	0
15	355	0
15	400	0
15	405	5.5
15	410	12
15	415	0
15	420	0
15	425	0
15	430	0
15	435	0
15	440	0
15	445	0
15	450	0
15	455	0
15	500	0
15	505	0
15	510	0
15	515	0
15	520	0
15	525	0
15	530	0
15	535	0
15	540	0
15	545	0
15	550	0
15	555	0
15	600	5
15	605	0
15	610	0
15	615	0
15	620	27
15	625	0
15	630	10
15	635	0
15	640	45
15	645	0
15	650	3.5
15	655	0
15	700	27
15	705	10
15	710	0
15	715	0
15	720	0
15	725	32
15	730	12
15	735	0
15	740	34
15	745	21.5
15	750	21.5
15	755	40.5
15	800	17.5
15	805	66.5
15	810	49.5
15	815	11
15	820	37.5
15	825	36
15	830	112
15	835	393
15	840	157.5
15	845	132
15	850	390.5
15	855	378.5
15	900	366
15	905	343
15	910	296
15	915	59.5
15	920	63.5
15	925	10.5
15	930	17.5
15	935	0
15	940	0
15	945	39
15	950	1
15	955	0
15	1000	0
15	1005	0
15	1010	0
15	1015	0
15	1020	0
15	1025	0
15	1030	0
15	1035	0
15	1040	0
15	1045	0
15	1050	0
15	1055	0
15	1100	0
15	1105	0
15	1110	0
15	1115	0
15	1120	0
15	1125	0
15	1130	0
15	1135	19
15	1140	18.5
15	1145	96.5
15	1150	12.5
15	1155	0
15	1200	0
15	1205	0
15	1210	14.5
15	1215	35.5
15	1220	36.5
15	1225	4
15	1230	3
15	1235	19
15	1240	0
15	1245	0
15	1250	0
15	1255	0
15	1300	0
15	1305	0
15	1310	0
15	1315	0
15	1320	0
15	1325	0
15	1330	0
15	1335	0
15	1340	0
15	1345	0
15	1350	0
15	1355	0
15	1400	0
15	1405	0
15	1410	0
15	1415	0
15	1420	0
15	1425	0
15	1430	0
15	1435	0
15	1440	0
15	1445	0
15	1450	0
15	1455	0
15	1500	0
15	1505	32
15	1510	41
15	1515	0
15	1520	0
15	1525	2
15	1530	0
15	1535	0
15	1540	0
15	1545	0
15	1550	0
15	1555	9.5
15	1600	0
15	1605	0
15	1610	29
15	1615	47
15	1620	0
15	1625	0
15	1630	0
15	1635	0
15	1640	0
15	1645	0
15	1650	0
15	1655	0
15	1700	0
15	1705	0
15	1710	0
15	1715	0
15	1720	0
15	1725	0
15	1730	0
15	1735	0
15	1740	0
15	1745	2
15	1750	0
15	1755	0
15	1800	15
15	1805	0
15	1810	3.5
15	1815	0
15	1820	16
15	1825	27
15	1830	41.5
15	1835	0
15	1840	101.5
15	1845	290.5
15	1850	27.5
15	1855	155
15	1900	218.5
15	1905	0
15	1910	23
15	1915	0
15	1920	0
15	1925	25
15	1930	0
15	1935	0
15	1940	0
15	1945	0
15	1950	0
15	1955	0
15	2000	0
15	2005	0
15	2010	0
15	2015	32.5
15	2020	0
15	2025	0
15	2030	0
15	2035	0
15	2040	0
15	2045	0
15	2050	0
15	2055	0
15	2100	11
15	2105	4
15	2110	0
15	2115	4.5
15	2120	0
15	2125	0
15	2130	76
15	2135	203
15	2140	43
15	2145	0
15	2150	4
15	2155	8.5
15	2200	0
15	2205	0
15	2210	0
15	2215	0
15	2220	0
15	2225	0
15	2230	0
15	2235	0
15	2240	0
15	2245	0
15	2250	0
15	2255	0
15	2300	0
15	2305	8
15	2310	0
15	2315	0
15	2320	0
15	2325	0
15	2330	0
15	2335	0
15	2340	0
15	2345	0
15	2350	0
15	2355	0
16	0	0
16	5	0
16	10	0
16	15	0
16	20	0
16	25	0
16	30	0
16	35	0
16	40	0
16	45	0
16	50	0
16	55	0
16	100	0
16	105	0
16	110	0
16	115	0
16	120	0
16	125	0
16	130	0
16	135	0
16	140	2
16	145	0
16	150	0
16	155	0
16	200	0
16	205	0
16	210	0
16	215	0
16	220	0
16	225	0
16	230	0
16	235	6
16	240	0
16	245	0
16	250	0
16	255	0
16	300	0
16	305	0
16	310	0
16	315	0
16	320	0
16	325	0
16	330	0
16	335	0
16	340	0
16	345	0
16	350	0
16	355	0
16	400	0
16	405	0
16	410	0
16	415	0
16	420	0
16	425	0
16	430	0
16	435	0
16	440	0
16	445	0
16	450	0
16	455	0
16	500	0
16	505	0
16	510	6
16	515	0
16	520	0
16	525	0
16	530	0
16	535	0
16	540	0
16	545	0
16	550	6
16	555	0
16	600	0
16	605	8.5
16	610	0
16	615	0
16	620	0
16	625	0
16	630	29
16	635	89
16	640	7.5
16	645	27.5
16	650	27.5
16	655	41.5
16	700	14.5
16	705	28.5
16	710	6.5
16	715	19
16	720	83
16	725	32.5
16	730	43
16	735	29
16	740	67.5
16	745	59.5
16	750	0
16	755	40
16	800	73
16	805	44.5
16	810	158.5
16	815	379
16	820	375
16	825	360.5
16	830	348.5
16	835	371.5
16	840	377.5
16	845	368.5
16	850	247.5
16	855	192.5
16	900	18
16	905	15.5
16	910	35.5
16	915	0
16	920	28
16	925	57
16	930	31.5
16	935	46.5
16	940	19.5
16	945	19
16	950	0
16	955	0
16	1000	9
16	1005	11.5
16	1010	28
16	1015	216.5
16	1020	99
16	1025	241
16	1030	214.5
16	1035	86
16	1040	86.5
16	1045	12.5
16	1050	0
16	1055	23
16	1100	0
16	1105	0
16	1110	0
16	1115	0
16	1120	0
16	1125	0
16	1130	0
16	1135	11
16	1140	0
16	1145	0
16	1150	10.5
16	1155	215.5
16	1200	95
16	1205	165
16	1210	177.5
16	1215	0
16	1220	8
16	1225	46
16	1230	48
16	1235	0
16	1240	28
16	1245	100
16	1250	132
16	1255	223
16	1300	60
16	1305	0
16	1310	0
16	1315	0
16	1320	19
16	1325	60
16	1330	5.5
16	1335	28.5
16	1340	0
16	1345	0
16	1350	16.5
16	1355	96
16	1400	0
16	1405	0
16	1410	14
16	1415	20.5
16	1420	89.5
16	1425	71.5
16	1430	6.5
16	1435	34.5
16	1440	0
16	1445	0
16	1450	0
16	1455	0
16	1500	0
16	1505	105.5
16	1510	0
16	1515	84
16	1520	0
16	1525	4
16	1530	0
16	1535	0
16	1540	0
16	1545	0
16	1550	16.5
16	1555	13.5
16	1600	32
16	1605	24.5
16	1610	222
16	1615	60.5
16	1620	0
16	1625	0
16	1630	0
16	1635	3.5
16	1640	5
16	1645	0
16	1650	0
16	1655	0
16	1700	130
16	1705	273
16	1710	0
16	1715	7.5
16	1720	3.5
16	1725	10
16	1730	19
16	1735	34
16	1740	53
16	1745	8.5
16	1750	41.5
16	1755	12.5
16	1800	67
16	1805	21
16	1810	13
16	1815	9.5
16	1820	13.5
16	1825	6
16	1830	33
16	1835	75
16	1840	260.5
16	1845	167.5
16	1850	185
16	1855	284
16	1900	266.5
16	1905	213
16	1910	35
16	1915	60
16	1920	33
16	1925	27.5
16	1930	54.5
16	1935	9.5
16	1940	31.5
16	1945	19.5
16	1950	0
16	1955	0
16	2000	0
16	2005	0
16	2010	0
16	2015	0
16	2020	0
16	2025	0
16	2030	0
16	2035	0
16	2040	0
16	2045	0
16	2050	44
16	2055	42.5
16	2100	1
16	2105	8
16	2110	4
16	2115	0
16	2120	0
16	2125	0
16	2130	0
16	2135	0
16	2140	0
16	2145	0
16	2150	0
16	2155	0
16	2200	0
16	2205	0
16	2210	0
16	2215	0
16	2220	37
16	2225	0
16	2230	0
16	2235	0
16	2240	0
16	2245	0
16	2250	0
16	2255	0
16	2300	0
16	2305	0
16	2310	0
16	2315	0
16	2320	0
16	2325	0
16	2330	28
16	2335	0
16	2340	0
16	2345	0
16	2350	0
16	2355	0
17	0	0
17	5	0
17	10	0
17	15	0
17	20	0
17	25	0
17	30	0
17	35	0
17	40	0
17	45	36
17	50	4
17	55	0
17	100	8.5
17	105	0
17	110	0
17	115	0
17	120	0
17	125	0
17	130	0
17	135	0
17	140	0
17	145	0
17	150	0
17	155	0
17	200	0
17	205	0
17	210	0
17	215	0
17	220	0
17	225	0
17	230	0
17	235	0
17	240	0
17	245	0
17	250	0
17	255	0
17	300	0
17	305	0
17	310	0
17	315	0
17	320	0
17	325	0
17	330	0
17	335	4
17	340	0
17	345	2
17	350	0
17	355	0
17	400	2.5
17	405	0
17	410	0
17	415	0
17	420	0
17	425	0
17	430	21.5
17	435	0
17	440	0
17	445	0
17	450	0
17	455	0
17	500	0
17	505	4.5
17	510	19.5
17	515	0
17	520	0
17	525	0
17	530	0
17	535	0
17	540	0
17	545	0
17	550	0
17	555	0
17	600	0
17	605	0
17	610	0
17	615	4
17	620	21.5
17	625	0
17	630	0
17	635	0
17	640	16.5
17	645	0
17	650	8.5
17	655	15.5
17	700	22.5
17	705	11.5
17	710	17.5
17	715	0
17	720	18.5
17	725	63.5
17	730	3.5
17	735	5
17	740	0
17	745	13
17	750	33
17	755	37
17	800	270
17	805	182
17	810	172
17	815	326
17	820	340
17	825	340
17	830	372
17	835	360
17	840	350.5
17	845	133
17	850	0
17	855	51.5
17	900	344
17	905	81
17	910	53
17	915	85.5
17	920	24
17	925	0
17	930	0
17	935	0
17	940	0
17	945	10
17	950	0
17	955	0
17	1000	46
17	1005	0
17	1010	0
17	1015	0
17	1020	0
17	1025	8
17	1030	0
17	1035	0
17	1040	0
17	1045	0
17	1050	0
17	1055	71.5
17	1100	131
17	1105	59.5
17	1110	107
17	1115	205.5
17	1120	225
17	1125	3.5
17	1130	141.5
17	1135	85
17	1140	0
17	1145	0
17	1150	0
17	1155	19.5
17	1200	0
17	1205	0
17	1210	0
17	1215	0
17	1220	0
17	1225	71.5
17	1230	43
17	1235	0
17	1240	7.5
17	1245	0
17	1250	0
17	1255	0
17	1300	15
17	1305	0
17	1310	0
17	1315	4
17	1320	7
17	1325	245
17	1330	234
17	1335	123
17	1340	156
17	1345	138.5
17	1350	259
17	1355	267
17	1400	274.5
17	1405	235.5
17	1410	138.5
17	1415	0
17	1420	9
17	1425	0
17	1430	0
17	1435	0
17	1440	30.5
17	1445	11.5
17	1450	120.5
17	1455	32
17	1500	35
17	1505	0
17	1510	0
17	1515	5.5
17	1520	0
17	1525	40
17	1530	0
17	1535	0
17	1540	0
17	1545	0
17	1550	43
17	1555	24
17	1600	14
17	1605	0
17	1610	0
17	1615	9
17	1620	8
17	1625	0
17	1630	26
17	1635	23.5
17	1640	213.5
17	1645	319.5
17	1650	298.5
17	1655	252.5
17	1700	393.5
17	1705	368.5
17	1710	376.5
17	1715	398
17	1720	448
17	1725	564.5
17	1730	451.5
17	1735	52
17	1740	22.5
17	1745	28.5
17	1750	39.5
17	1755	5
17	1800	44.5
17	1805	49.5
17	1810	13
17	1815	70
17	1820	15.5
17	1825	30.5
17	1830	58.5
17	1835	8
17	1840	23
17	1845	46
17	1850	133.5
17	1855	278.5
17	1900	148.5
17	1905	188.5
17	1910	241.5
17	1915	164
17	1920	59
17	1925	28.5
17	1930	69.5
17	1935	0
17	1940	27.5
17	1945	0
17	1950	51
17	1955	42.5
17	2000	0
17	2005	0
17	2010	21
17	2015	0
17	2020	0
17	2025	0
17	2030	13
17	2035	0
17	2040	0
17	2045	0
17	2050	30
17	2055	37
17	2100	22.5
17	2105	44
17	2110	34
17	2115	3
17	2120	0
17	2125	0
17	2130	0
17	2135	0
17	2140	0
17	2145	4
17	2150	0
17	2155	0
17	2200	0
17	2205	0
17	2210	0
17	2215	0
17	2220	4
17	2225	0
17	2230	4
17	2235	0
17	2240	0
17	2245	0
17	2250	0
17	2255	0
17	2300	0
17	2305	0
17	2310	0
17	2315	0
17	2320	0
17	2325	0
17	2330	0
17	2335	0
17	2340	0
17	2345	0
17	2350	0
17	2355	14.5
18	0	0
18	5	0
18	10	0
18	15	0
18	20	0
18	25	5.5
18	30	0
18	35	0
18	40	0
18	45	0
18	50	0
18	55	0
18	100	0
18	105	0
18	110	0
18	115	0
18	120	0
18	125	0
18	130	21
18	135	0
18	140	0
18	145	0
18	150	0
18	155	0
18	200	0
18	205	0
18	210	0
18	215	0
18	220	0
18	225	0
18	230	0
18	235	0
18	240	0
18	245	0
18	250	0
18	255	0
18	300	0
18	305	0
18	310	0
18	315	0
18	320	0
18	325	0
18	330	0
18	335	6
18	340	0
18	345	0
18	350	0
18	355	0
18	400	0
18	405	0
18	410	0
18	415	0
18	420	4.5
18	425	0
18	430	0
18	435	0
18	440	0
18	445	0
18	450	34
18	455	0
18	500	0
18	505	0
18	510	0
18	515	0
18	520	0
18	525	4
18	530	0
18	535	0
18	540	0
18	545	0
18	550	0
18	555	5.5
18	600	0
18	605	0
18	610	0
18	615	10
18	620	0
18	625	32.5
18	630	11
18	635	0
18	640	0
18	645	16.5
18	650	16
18	655	40.5
18	700	31
18	705	0
18	710	6
18	715	34
18	720	0
18	725	0
18	730	57
18	735	10
18	740	0
18	745	0
18	750	0
18	755	17.5
18	800	93.5
18	805	92.5
18	810	359.5
18	815	379.5
18	820	447
18	825	390.5
18	830	316
18	835	455
18	840	369.5
18	845	360
18	850	342
18	855	184
18	900	33
18	905	63
18	910	39.5
18	915	24.5
18	920	6.5
18	925	8
18	930	0
18	935	23.5
18	940	0
18	945	0
18	950	0
18	955	0
18	1000	0
18	1005	0
18	1010	0
18	1015	0
18	1020	0
18	1025	0
18	1030	0
18	1035	0
18	1040	0
18	1045	0
18	1050	17.5
18	1055	86.5
18	1100	15
18	1105	5
18	1110	0
18	1115	0
18	1120	0
18	1125	0
18	1130	14.5
18	1135	23.5
18	1140	0
18	1145	0
18	1150	0
18	1155	13
18	1200	25.5
18	1205	85
18	1210	0
18	1215	96.5
18	1220	18.5
18	1225	0
18	1230	0
18	1235	0
18	1240	0
18	1245	0
18	1250	9.5
18	1255	0
18	1300	4
18	1305	103.5
18	1310	160.5
18	1315	202.5
18	1320	167.5
18	1325	155.5
18	1330	166
18	1335	4.5
18	1340	179
18	1345	28
18	1350	0
18	1355	47.5
18	1400	44.5
18	1405	0
18	1410	0
18	1415	34.5
18	1420	0
18	1425	0
18	1430	0
18	1435	31.5
18	1440	21.5
18	1445	36
18	1450	23
18	1455	2
18	1500	0
18	1505	0
18	1510	18
18	1515	0
18	1520	0
18	1525	0
18	1530	0
18	1535	103.5
18	1540	234
18	1545	231
18	1550	592.5
18	1555	460
18	1600	227.5
18	1605	393
18	1610	390.5
18	1615	385
18	1620	363
18	1625	374.5
18	1630	373
18	1635	392.5
18	1640	162.5
18	1645	31.5
18	1650	11
18	1655	0
18	1700	19.5
18	1705	0
18	1710	0
18	1715	0
18	1720	21
18	1725	40.5
18	1730	63
18	1735	6.5
18	1740	4
18	1745	98.5
18	1750	136.5
18	1755	16
18	1800	21
18	1805	169.5
18	1810	77
18	1815	84
18	1820	40
18	1825	66.5
18	1830	4
18	1835	4
18	1840	13
18	1845	10
18	1850	3.5
18	1855	10.5
18	1900	12
18	1905	172.5
18	1910	21
18	1915	42
18	1920	4
18	1925	25
18	1930	43
18	1935	23.5
18	1940	90.5
18	1945	13.5
18	1950	35
18	1955	8.5
18	2000	0
18	2005	32
18	2010	32
18	2015	0
18	2020	0
18	2025	0
18	2030	29
18	2035	41
18	2040	13.5
18	2045	17
18	2050	0
18	2055	19
18	2100	0
18	2105	0
18	2110	0
18	2115	0
18	2120	0
18	2125	11.5
18	2130	21.5
18	2135	0
18	2140	0
18	2145	0
18	2150	0
18	2155	0
18	2200	25
18	2205	0
18	2210	8.5
18	2215	2.5
18	2220	0
18	2225	0
18	2230	0
18	2235	0
18	2240	0
18	2245	0
18	2250	0
18	2255	0
18	2300	17.5
18	2305	0
18	2310	0
18	2315	0
18	2320	0
18	2325	0
18	2330	0
18	2335	0
18	2340	0
18	2345	0
18	2350	0
18	2355	0
19	0	0
19	5	0
19	10	0
19	15	0
19	20	0
19	25	0
19	30	0
19	35	0
19	40	0
19	45	0
19	50	4
19	55	0
19	100	0
19	105	0
19	110	0
19	115	0
19	120	0
19	125	0
19	130	0
19	135	0
19	140	0
19	145	0
19	150	0
19	155	0
19	200	0
19	205	0
19	210	0
19	215	0
19	220	0
19	225	0
19	230	0
19	235	0
19	240	0
19	245	0
19	250	0
19	255	0
19	300	0
19	305	0
19	310	0
19	315	0
19	320	0
19	325	0
19	330	0
19	335	0
19	340	0
19	345	0
19	350	0
19	355	0
19	400	0
19	405	0
19	410	0
19	415	0
19	420	4.5
19	425	0
19	430	0
19	435	0
19	440	0
19	445	0
19	450	2.5
19	455	3.5
19	500	0
19	505	0
19	510	0
19	515	0
19	520	0
19	525	0
19	530	0
19	535	0
19	540	0
19	545	0
19	550	0
19	555	0
19	600	0
19	605	0
19	610	10
19	615	0
19	620	0
19	625	18.5
19	630	16
19	635	0
19	640	92.5
19	645	27
19	650	166.5
19	655	341.5
19	700	217.5
19	705	359
19	710	369.5
19	715	369
19	720	404.5
19	725	378
19	730	279.5
19	735	35.5
19	740	364
19	745	215.5
19	750	30
19	755	16.5
19	800	60.5
19	805	13.5
19	810	110
19	815	6.5
19	820	38.5
19	825	79
19	830	26
19	835	22
19	840	28
19	845	6
19	850	0
19	855	0
19	900	7.5
19	905	0
19	910	47.5
19	915	255.5
19	920	104.5
19	925	19.5
19	930	15
19	935	0
19	940	0
19	945	105
19	950	54
19	955	0
19	1000	0
19	1005	0
19	1010	0
19	1015	0
19	1020	0
19	1025	0
19	1030	0
19	1035	0
19	1040	80
19	1045	26
19	1050	128.5
19	1055	19.5
19	1100	0
19	1105	23.5
19	1110	0
19	1115	0
19	1120	76
19	1125	181
19	1130	83.5
19	1135	145
19	1140	0
19	1145	0
19	1150	6
19	1155	15
19	1200	0
19	1205	67.5
19	1210	162
19	1215	26
19	1220	5.5
19	1225	130
19	1230	42
19	1235	5
19	1240	0
19	1245	38.5
19	1250	68.5
19	1255	0
19	1300	0
19	1305	10
19	1310	0
19	1315	0
19	1320	73
19	1325	214
19	1330	0
19	1335	0
19	1340	0
19	1345	75.5
19	1350	0
19	1355	37
19	1400	0
19	1405	0
19	1410	0
19	1415	0
19	1420	0
19	1425	0
19	1430	0
19	1435	0
19	1440	20.5
19	1445	0
19	1450	9.5
19	1455	0
19	1500	0
19	1505	0
19	1510	35.5
19	1515	64
19	1520	4.5
19	1525	69.5
19	1530	189.5
19	1535	122.5
19	1540	64
19	1545	49.5
19	1550	3.5
19	1555	31
19	1600	0
19	1605	129
19	1610	170
19	1615	55.5
19	1620	2
19	1625	38
19	1630	15
19	1635	38.5
19	1640	141
19	1645	259.5
19	1650	97
19	1655	207.5
19	1700	44
19	1705	0
19	1710	9.5
19	1715	0
19	1720	0
19	1725	0
19	1730	0
19	1735	0
19	1740	42.5
19	1745	0
19	1750	14
19	1755	35.5
19	1800	14
19	1805	9.5
19	1810	195.5
19	1815	247
19	1820	149.5
19	1825	256
19	1830	256
19	1835	50.5
19	1840	48
19	1845	8
19	1850	7.5
19	1855	17
19	1900	6.5
19	1905	42
19	1910	0
19	1915	17.5
19	1920	6
19	1925	0
19	1930	51.5
19	1935	78.5
19	1940	31
19	1945	0.5
19	1950	100
19	1955	100
19	2000	25.5
19	2005	29
19	2010	0
19	2015	0
19	2020	12
19	2025	17.5
19	2030	47
19	2035	0
19	2040	0
19	2045	0
19	2050	0
19	2055	0
19	2100	5
19	2105	0
19	2110	0
19	2115	0
19	2120	0
19	2125	0
19	2130	0
19	2135	0
19	2140	0
19	2145	0
19	2150	0
19	2155	0
19	2200	5
19	2205	15
19	2210	48.5
19	2215	0
19	2220	0
19	2225	10.5
19	2230	0
19	2235	0
19	2240	0
19	2245	0
19	2250	0
19	2255	0
19	2300	0
19	2305	0
19	2310	0
19	2315	0
19	2320	0
19	2325	0
19	2330	0
19	2335	0
19	2340	0
19	2345	0
19	2350	0
19	2355	4
20	0	0
20	5	0
20	10	0
20	15	0
20	20	0
20	25	0
20	30	0
20	35	0
20	40	0
20	45	3
20	50	0
20	55	0
20	100	0
20	105	0
20	110	0
20	115	0
20	120	0
20	125	0
20	130	0
20	135	0
20	140	0
20	145	0
20	150	0
20	155	0
20	200	0
20	205	0
20	210	0
20	215	0
20	220	0
20	225	0
20	230	0
20	235	0
20	240	0
20	245	0
20	250	0
20	255	0
20	300	0
20	305	0
20	310	0
20	315	0
20	320	0
20	325	0
20	330	0
20	335	0
20	340	0
20	345	0
20	350	0
20	355	0
20	400	0
20	405	0
20	410	25.5
20	415	0
20	420	0
20	425	0
20	430	0
20	435	0
20	440	0
20	445	0
20	450	0
20	455	4.5
20	500	0
20	505	0
20	510	0
20	515	0
20	520	0
20	525	26.5
20	530	0
20	535	0
20	540	0
20	545	0
20	550	0
20	555	3.5
20	600	0
20	605	0
20	610	0
20	615	36.5
20	620	3.5
20	625	0
20	630	0
20	635	2
20	640	0
20	645	0
20	650	0
20	655	0
20	700	0
20	705	0
20	710	0
20	715	0
20	720	0
20	725	0
20	730	0
20	735	0
20	740	0
20	745	0
20	750	0
20	755	28.5
20	800	94
20	805	0
20	810	0
20	815	0
20	820	0
20	825	0
20	830	0
20	835	0
20	840	17
20	845	0
20	850	0
20	855	250
20	900	101.5
20	905	65.5
20	910	95
20	915	30.5
20	920	0
20	925	0
20	930	12
20	935	24
20	940	82
20	945	0
20	950	76
20	955	10.5
20	1000	0
20	1005	0
20	1010	0
20	1015	0
20	1020	0
20	1025	0
20	1030	0
20	1035	0
20	1040	42.5
20	1045	15
20	1050	9
20	1055	23
20	1100	0
20	1105	6.5
20	1110	0
20	1115	0
20	1120	11
20	1125	5.5
20	1130	0
20	1135	53.5
20	1140	37.5
20	1145	77.5
20	1150	199.5
20	1155	65
20	1200	0
20	1205	4.5
20	1210	0
20	1215	64.5
20	1220	31.5
20	1225	66.5
20	1230	24.5
20	1235	6.5
20	1240	0
20	1245	0
20	1250	0
20	1255	128.5
20	1300	30
20	1305	0
20	1310	0
20	1315	0
20	1320	0
20	1325	9.5
20	1330	35.5
20	1335	90.5
20	1340	30
20	1345	38.5
20	1350	0
20	1355	0
20	1400	0
20	1405	0
20	1410	0
20	1415	22
20	1420	17.5
20	1425	22
20	1430	0
20	1435	68.5
20	1440	0
20	1445	0
20	1450	0
20	1455	6.5
20	1500	0
20	1505	0
20	1510	0
20	1515	0
20	1520	0
20	1525	0
20	1530	3.5
20	1535	0
20	1540	0
20	1545	0
20	1550	14
20	1555	43.5
20	1600	102
20	1605	0
20	1610	0
20	1615	16
20	1620	13
20	1625	0
20	1630	2.5
20	1635	15
20	1640	61
20	1645	46
20	1650	0
20	1655	9.5
20	1700	0
20	1705	24.5
20	1710	81.5
20	1715	183
20	1720	40
20	1725	0
20	1730	5.5
20	1735	0
20	1740	19
20	1745	0
20	1750	7.5
20	1755	0
20	1800	0
20	1805	76.5
20	1810	112.5
20	1815	15
20	1820	29
20	1825	0
20	1830	11.5
20	1835	19
20	1840	39
20	1845	6
20	1850	51.5
20	1855	20
20	1900	88.5
20	1905	84
20	1910	79.5
20	1915	40
20	1920	37
20	1925	39
20	1930	23
20	1935	26
20	1940	16
20	1945	254
20	1950	219.5
20	1955	307
20	2000	244.5
20	2005	264
20	2010	236.5
20	2015	258
20	2020	240
20	2025	266
20	2030	264.5
20	2035	264.5
20	2040	258.5
20	2045	244.5
20	2050	226.5
20	2055	28
20	2100	19
20	2105	26
20	2110	0
20	2115	0
20	2120	0
20	2125	0
20	2130	0
20	2135	11.5
20	2140	4.5
20	2145	0
20	2150	0
20	2155	0
20	2200	0
20	2205	0
20	2210	0
20	2215	0
20	2220	0
20	2225	12.5
20	2230	0
20	2235	0
20	2240	0
20	2245	0
20	2250	0
20	2255	0
20	2300	50
20	2305	0
20	2310	0
20	2315	0
20	2320	0
20	2325	0
20	2330	0
20	2335	0
20	2340	0
20	2345	0
20	2350	0
20	2355	0
21	0	0
21	5	0
21	10	0
21	15	0
21	20	0
21	25	0
21	30	0
21	35	0
21	40	0
21	45	0
21	50	0
21	55	0
21	100	0
21	105	0
21	110	0
21	115	0
21	120	0
21	125	0
21	130	0
21	135	0
21	140	0
21	145	0
21	150	0
21	155	0
21	200	0
21	205	0
21	210	0
21	215	0
21	220	0
21	225	0
21	230	0
21	235	0
21	240	0
21	245	0
21	250	0
21	255	0
21	300	0
21	305	0
21	310	0
21	315	0
21	320	0
21	325	0
21	330	0
21	335	0
21	340	0
21	345	0
21	350	0
21	355	0
21	400	29
21	405	0
21	410	0
21	415	0
21	420	0
21	425	0
21	430	0
21	435	0
21	440	0
21	445	0
21	450	0
21	455	4
21	500	0
21	505	0
21	510	0
21	515	17
21	520	0
21	525	0
21	530	0
21	535	0
21	540	0
21	545	0
21	550	0
21	555	0
21	600	0
21	605	0
21	610	9.5
21	615	37
21	620	0.5
21	625	5.5
21	630	0
21	635	24
21	640	12
21	645	8
21	650	30
21	655	19
21	700	19
21	705	49.5
21	710	83
21	715	175
21	720	26.5
21	725	32.5
21	730	19.5
21	735	62
21	740	18.5
21	745	49
21	750	138.5
21	755	251.5
21	800	346.5
21	805	261
